correct	entityFindRange	findAns	findTrueEntity	findTrueRelation	languageLength	numOfCandidateEntity	numOfEntityLinkings	topWitchEntitySelected	topWitchRelationSelected	trueEntityLength	useFulTop1Entity	useFulTop1Relation
1	0	1	1	1	9	6	2	0	0	3	1	1
1	0	1	1	1	8	2	2	0	0	1	1	1
1	0	1	1	1	5	5	1	0	0	2	1	1
1	0	1	1	1	9	5	4	0	0	2	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
0	1	1	0	0	11	3	10	0	1	4	1	0
1	0	1	1	1	9	3	1	0	0	1	1	1
1	1	1	1	1	9	2	1	0	0	2	1	1
1	0	1	1	1	6	3	10	0	0	1	1	1
1	0	1	1	1	10	9	1	0	0	4	1	1
1	1	1	1	1	9	5	1	0	0	2	1	1
1	1	1	1	1	9	4	1	0	0	3	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
1	1	1	1	1	7	3	11	0	0	1	1	1
1	0	1	1	1	7	2	6	0	0	1	1	1
1	0	1	1	1	6	4	1	0	2	2	1	0
0	0	0	0	1	7	1	1	0	0	1	1	1
1	0	1	1	1	5	3	22	0	0	1	1	1
0	0	1	1	0	7	1	805	0	0	1	1	1
0	1	1	1	0	4	3	92	1	0	1	0	1
1	0	1	1	1	5	3	50	0	0	1	1	1
0	1	1	0	1	8	4	10	0	0	1	1	1
1	1	1	1	1	10	6	1	0	0	4	1	1
1	0	1	1	1	10	5	1	0	0	4	1	1
1	0	1	1	1	5	5	1	0	0	2	1	1
0	1	1	0	0	12	10	10	3	2	6	0	0
1	0	1	1	1	8	6	1	0	0	3	1	1
0	0	1	0	0	7	4	44	2	0	1	0	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	5	4	7	0	0	2	1	1
1	1	1	1	1	10	5	1	0	0	4	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	1	1	0	0	10	3	2	1	0	2	0	1
1	0	1	1	1	8	4	48	0	0	2	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
1	0	1	1	1	6	5	9	0	0	2	1	1
0	0	0	0	1	10	2	1	0	0	3	1	1
0	1	1	1	0	10	4	294	1	0	1	0	1
0	1	1	0	0	7	2	10	0	2	2	1	0
0	1	1	0	0	9	3	6	0	1	2	1	0
1	0	1	1	1	6	4	1	0	0	2	1	1
0	1	1	1	0	13	6	75	0	0	3	1	1
1	0	1	1	1	5	4	8	0	0	2	1	1
1	1	1	1	1	8	2	266	0	0	1	1	1
1	1	1	1	1	10	5	1	0	2	2	1	0
0	0	1	0	0	13	3	17	0	0	2	1	1
0	1	1	0	0	15	12	529	0	0	7	1	1
1	0	1	1	1	10	6	1	0	0	5	1	1
0	0	1	1	0	4	4	14	0	0	2	1	1
1	0	1	1	1	10	4	1	0	0	2	1	1
0	0	1	1	0	7	5	36	0	0	3	1	1
0	0	1	0	0	6	4	97	2	1	3	0	0
1	0	1	1	1	6	3	2	0	0	2	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	7	6	1	0	0	2	1	1
1	0	1	1	1	9	9	1	0	0	4	1	1
0	0	1	0	0	9	5	3	0	0	3	1	1
0	1	1	1	0	5	3	15	0	1	1	1	0
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	8	7	4	0	0	3	1	1
0	1	0	0	0	10	6	2	0	0	2	1	1
1	0	1	1	1	8	6	2	0	0	3	1	1
1	1	1	1	1	9	9	99	0	0	5	1	1
1	1	1	1	1	10	5	16	0	0	2	1	1
0	1	1	1	0	5	5	2	0	0	2	1	1
1	0	1	1	1	10	3	496	0	0	1	1	1
0	1	1	0	0	7	4	1	0	0	2	1	1
1	0	1	1	1	5	1	114	0	0	1	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	11	5	1	0	0	3	1	1
1	0	1	1	1	7	3	1	0	1	2	1	0
1	0	1	1	1	8	4	1	0	0	2	1	1
0	0	0	0	1	8	1	1	0	0	2	1	1
1	0	1	1	1	8	6	1	0	0	3	1	1
1	0	1	1	1	7	4	4	0	1	2	1	0
1	1	1	1	1	10	5	2	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
0	0	1	0	0	3	1	12	0	0	2	1	1
0	0	1	1	0	7	2	1	0	0	2	1	1
0	0	1	0	0	9	5	44	2	1	3	0	0
1	0	1	1	1	10	2	1	1	0	2	0	1
0	1	1	0	0	13	6	5	0	1	6	1	0
1	1	1	1	1	13	8	1	0	0	4	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	7	5	52	0	1	2	1	0
0	0	1	0	0	9	5	10	1	0	4	0	1
0	0	1	1	0	4	2	1452	0	0	1	1	1
1	0	1	1	1	4	5	1	0	0	2	1	1
0	1	0	0	1	7	1	4	0	0	2	1	1
1	0	1	1	1	5	3	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	5	4	5	0	3	2	1	0
0	1	1	0	0	8	3	44	0	0	6	1	1
0	1	1	0	0	10	5	1	1	0	3	0	1
0	1	1	0	1	7	2	17	0	0	3	1	1
0	1	1	0	1	11	6	2	2	0	5	0	1
0	1	1	0	0	13	7	10	1	1	8	0	0
1	0	1	1	1	7	3	1	0	0	1	1	1
1	1	1	1	1	13	5	1	0	0	5	1	1
0	0	1	1	0	8	4	15	0	0	2	1	1
0	0	0	1	0	3	2	3	0	0	1	1	1
0	0	0	0	0	10	4	46	0	0	2	1	1
1	1	1	1	1	10	5	3	0	0	3	1	1
0	0	1	1	0	4	2	63	0	0	1	1	1
1	0	1	1	1	9	6	1	0	0	4	1	1
1	1	1	1	1	8	3	2	1	1	1	0	0
1	0	1	1	1	9	2	1	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	0	1	1	0	7	3	1	0	0	2	1	1
0	1	1	0	0	6	4	10	0	0	1	1	1
1	0	1	1	1	8	5	1	1	1	3	0	0
0	0	1	0	1	7	3	10	0	0	2	1	1
1	0	1	1	1	4	5	2	1	0	2	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	0	0	1	9	5	1	0	0	3	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	6	1	1	0	0	1	1	1
1	1	1	1	1	13	10	2	0	0	6	1	1
0	1	1	0	0	18	13	70	0	0	11	1	1
0	0	1	1	0	5	3	4	0	0	1	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	1	1	1	1	8	5	1	0	0	3	1	1
1	0	1	1	1	8	4	5	0	0	2	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
0	0	1	0	0	8	4	16	0	1	2	1	0
0	1	1	0	0	11	6	4	2	2	2	0	0
0	1	1	0	0	14	14	12	0	0	9	1	1
1	0	1	1	1	5	3	14	0	0	1	1	1
1	0	1	1	1	8	4	1	0	0	3	1	1
0	0	1	1	0	6	4	2	0	0	2	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
1	1	1	1	1	8	5	1	0	0	4	1	1
0	0	0	0	0	7	2	23	0	0	4	1	1
1	0	1	1	1	4	3	213	0	0	1	1	1
1	0	1	1	1	7	4	1	0	1	2	1	0
1	0	1	1	1	4	3	8	0	1	1	1	0
1	0	1	1	1	8	5	1	0	0	3	1	1
0	1	0	0	1	12	2	9	0	0	2	1	1
1	0	1	1	1	13	5	5	0	0	3	1	1
1	0	1	1	1	8	4	3	0	0	2	1	1
1	0	1	1	1	8	4	2	0	1	2	1	0
1	1	1	1	1	13	10	1	0	0	9	1	1
0	0	1	0	0	8	7	16	0	0	3	1	1
0	0	0	0	0	6	2	3	0	0	4	1	1
0	0	1	0	1	6	3	10	0	1	1	1	0
0	0	1	0	0	9	6	23	4	0	3	0	1
0	1	1	0	0	9	7	29	2	1	3	0	0
0	0	0	0	1	6	1	1	0	0	1	1	1
1	0	1	1	1	6	5	4	0	1	2	1	0
1	1	1	1	1	12	4	24	1	0	1	0	1
1	0	1	1	1	6	2	156	0	0	1	1	1
0	0	0	0	0	11	1	1	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	1	1	1	1	12	13	3	0	0	6	1	1
0	2	1	0	0	7	6	10	2	3	3	0	0
1	0	1	1	1	12	10	1	0	0	4	1	1
1	0	1	1	1	9	3	1	0	0	3	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
1	0	1	1	1	6	5	51	0	0	2	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
0	1	1	0	0	8	5	10	2	1	2	0	0
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	8	5	25	0	3	2	1	0
1	0	1	1	1	11	7	2	0	0	3	1	1
1	0	1	1	1	10	6	1	0	0	4	1	1
1	0	1	1	1	7	2	31	0	0	1	1	1
1	1	1	1	1	10	7	1	0	0	3	1	1
0	0	1	0	0	7	3	14	2	1	2	0	0
1	0	1	1	1	8	3	1	0	1	2	1	0
1	0	1	1	1	9	8	1	0	0	4	1	1
0	1	1	0	1	7	4	2	0	0	1	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
0	1	0	0	1	8	2	17	0	0	3	1	1
1	0	1	1	1	8	3	1029	0	0	1	1	1
1	0	1	1	1	6	3	1	0	0	1	1	1
1	0	1	1	1	11	6	1	0	0	3	1	1
0	0	1	0	0	8	4	21	0	3	2	1	0
0	0	1	1	0	5	5	1	0	0	3	1	1
0	1	1	0	1	13	10	21	0	0	7	1	1
1	0	1	1	1	10	4	48	0	0	2	1	1
1	1	1	1	1	5	4	19	2	0	1	0	1
0	1	1	0	0	10	7	435	4	0	5	0	1
1	0	1	1	1	9	3	13	0	0	1	1	1
1	0	1	1	1	5	2	1	0	0	1	1	1
1	1	1	1	1	11	4	1	2	0	1	0	1
1	0	1	1	1	8	5	1	0	0	2	1	1
0	0	1	1	0	8	4	1	0	0	2	1	1
0	1	0	0	0	8	3	2	0	0	1	1	1
1	1	1	1	1	6	3	1	1	0	1	0	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	7	6	3	0	2	3	1	0
1	0	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	6	5	2	0	0	2	1	1
1	1	1	1	1	10	9	1	0	0	4	1	1
1	0	1	1	1	6	3	8	0	0	1	1	1
1	0	1	1	1	6	5	1	0	1	2	1	0
1	1	1	1	1	6	4	1	0	0	2	1	1
0	0	1	1	0	8	3	1	0	0	3	1	1
1	0	1	1	1	4	3	1606	0	0	1	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	1	0	1	12	9	1	0	0	6	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
1	1	1	1	1	5	4	430	1	0	1	0	1
0	0	1	0	0	9	4	17	0	3	1	1	0
1	0	1	1	1	7	4	60	0	0	2	1	1
1	0	1	1	1	8	5	1	0	0	3	1	1
1	0	1	1	1	7	1	1	0	0	1	1	1
0	0	0	0	0	8	3	11	0	0	2	1	1
0	1	1	0	0	15	8	2	0	3	7	1	0
1	0	1	1	1	8	4	1	0	1	3	1	0
1	0	1	1	1	9	4	1	0	0	2	1	1
0	1	1	0	0	8	3	44	0	0	1	1	1
0	0	1	0	1	9	5	4	0	0	3	1	1
0	1	1	0	0	6	4	10	0	1	1	1	0
1	0	1	1	1	9	3	47	0	0	1	1	1
0	1	0	1	0	7	1	1	0	0	1	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	1	1	1	1	10	7	2	0	0	3	1	1
1	0	1	1	1	10	2	2	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
0	1	0	0	0	13	5	3	0	0	8	1	1
1	1	1	1	1	8	5	1	1	3	2	0	0
1	1	1	1	1	8	3	3	1	2	1	0	0
1	0	1	1	1	4	1	27	0	0	1	1	1
1	0	1	1	1	6	5	5	0	0	2	1	1
1	1	1	1	1	9	5	1	0	0	3	1	1
1	0	1	1	1	7	4	1	0	1	2	1	0
1	0	1	1	1	9	6	2	0	0	4	1	1
1	0	1	1	1	4	4	54	0	0	2	1	1
0	1	1	0	1	7	3	2	0	0	1	1	1
1	0	1	1	1	6	5	40	0	0	2	1	1
0	1	1	1	0	9	3	12	0	0	1	1	1
1	0	1	1	1	4	2	151	0	0	1	1	1
1	0	1	1	1	8	6	1	0	0	3	1	1
0	1	1	1	0	6	4	2	0	0	2	1	1
1	0	1	1	1	7	3	2	0	0	2	1	1
1	0	1	1	1	6	5	6	0	0	4	1	1
0	0	0	1	0	9	1	2	0	0	1	1	1
1	0	1	1	1	8	5	7	0	0	3	1	1
1	1	1	1	1	10	7	1	0	0	4	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	8	4	5	2	0	1	0	1
1	1	1	1	1	8	6	2	0	0	3	1	1
1	0	1	1	1	11	4	1	0	0	2	1	1
1	0	1	1	1	6	5	738	0	0	2	1	1
0	0	0	1	0	7	4	1	0	0	2	1	1
1	0	1	1	1	13	7	1	0	0	4	1	1
0	1	1	0	1	11	7	4	0	0	4	1	1
1	1	1	1	1	9	2	173	0	0	1	1	1
0	0	0	0	0	9	1	1	0	0	2	1	1
0	0	0	1	0	4	3	2	0	0	1	1	1
0	1	1	1	0	6	6	19	0	0	2	1	1
1	0	1	1	1	9	6	1	0	0	3	1	1
1	1	1	1	1	8	1	1837	0	0	1	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	0	1	0	8	3	1	0	0	2	1	1
1	1	1	1	1	9	5	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	11	5	29	0	0	2	1	1
1	0	1	1	1	11	4	1	0	0	2	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
1	0	1	1	1	9	8	1	0	0	4	1	1
1	0	1	1	1	6	6	1	0	0	4	1	1
0	1	1	0	0	8	4	44	2	1	1	0	0
1	0	1	1	1	11	6	1	0	0	3	1	1
1	1	1	1	1	9	5	11	0	0	2	1	1
1	0	1	1	1	9	4	1	0	0	2	1	1
1	1	1	1	1	11	9	1	0	0	3	1	1
1	1	1	1	1	10	4	1	0	0	3	1	1
0	0	0	0	1	14	1	1	0	0	1	1	1
1	0	1	1	1	8	6	1	0	0	3	1	1
1	0	1	1	1	9	6	54	0	0	2	1	1
1	0	1	1	1	9	4	26	0	0	2	1	1
1	0	1	1	1	6	4	4	0	0	2	1	1
1	0	1	1	1	7	5	1	0	0	3	1	1
1	0	1	1	1	7	3	232	0	0	1	1	1
0	0	0	0	1	9	2	1	0	0	2	1	1
1	0	1	1	1	9	6	1	0	1	3	1	0
1	0	1	1	1	7	3	2	0	0	2	1	1
0	1	0	0	1	13	9	2	0	0	7	1	1
0	0	0	0	1	8	1	1	0	0	1	1	1
1	0	1	1	1	12	3	2	0	0	4	1	1
1	0	1	1	1	5	3	1	0	0	2	1	1
1	0	1	1	1	9	6	1	0	0	4	1	1
1	1	1	1	1	7	3	5	1	0	1	0	1
0	0	1	0	0	5	4	5	2	3	3	0	0
0	1	1	0	1	10	8	1	0	0	5	1	1
1	0	1	1	1	9	5	1	0	0	3	1	1
0	0	1	1	0	7	3	1001	0	0	1	1	1
1	1	1	1	1	9	6	17	0	3	3	1	0
1	0	1	1	1	8	6	1	0	0	3	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	0	0	0	8	2	1	0	0	3	1	1
1	0	1	1	1	6	3	1	0	0	2	1	1
0	1	1	1	0	9	6	306	0	0	3	1	1
1	0	1	1	1	8	8	1	0	0	4	1	1
1	0	1	1	1	6	5	7	0	0	2	1	1
0	1	1	0	1	13	10	43	0	0	6	1	1
0	1	1	0	0	10	6	8	1	0	5	0	1
1	0	1	1	1	5	2	78	0	0	1	1	1
0	0	1	0	0	7	2	1	0	2	2	1	0
0	1	1	0	0	8	4	10	1	0	3	0	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	7	3	24	0	0	1	1	1
0	1	1	1	0	10	5	5	0	0	2	1	1
1	0	1	1	1	6	2	2	0	0	1	1	1
1	0	1	1	1	7	6	29	0	0	3	1	1
0	0	1	1	0	6	2	463	0	0	1	1	1
0	0	1	1	0	11	7	8	1	0	4	0	1
1	0	1	1	1	6	2	790	0	0	1	1	1
1	1	1	1	1	5	2	1	1	0	1	0	1
1	0	1	1	1	6	3	7	0	0	1	1	1
0	0	0	1	0	7	3	1	0	0	2	1	1
1	1	1	1	1	9	7	10	0	0	3	1	1
1	0	1	1	1	7	7	2	0	0	4	1	1
0	0	1	1	0	11	4	738	0	1	2	1	0
1	0	1	1	1	9	9	1	0	0	5	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	11	5	69	0	1	3	1	0
1	0	1	1	1	6	4	1	0	0	2	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
1	0	1	1	1	7	1	51	0	0	1	1	1
1	0	1	1	1	7	2	1	0	0	2	1	1
0	0	0	1	1	8	2	1	0	0	1	1	1
1	0	1	1	1	8	2	3	0	0	1	1	1
1	0	1	1	1	9	7	1	0	0	3	1	1
0	0	1	0	0	6	4	117	2	0	2	0	1
1	0	1	1	1	6	4	6	0	0	2	1	1
0	1	1	0	0	12	3	6	0	0	1	1	1
1	0	1	1	1	11	3	1	0	0	1	1	1
1	1	1	1	1	10	5	3	0	0	2	1	1
0	1	1	0	1	16	7	17	0	0	6	1	1
1	0	1	1	1	11	6	1	1	0	4	0	1
1	0	1	1	1	8	5	44	0	1	2	1	0
1	0	1	1	1	8	5	2	0	0	2	1	1
1	1	1	1	1	9	5	1	0	0	3	1	1
0	0	1	1	0	6	1	431	0	0	1	1	1
1	0	1	1	1	4	2	213	0	0	1	1	1
1	0	1	1	1	7	5	310	0	0	2	1	1
0	1	1	0	0	11	2	38	0	0	4	1	1
1	0	1	1	1	4	4	1	0	0	2	1	1
1	0	1	1	1	5	4	8	0	0	2	1	1
0	1	0	0	1	10	3	165	0	0	3	1	1
1	0	1	1	1	8	5	17	0	1	2	1	0
0	1	0	0	0	14	13	1	0	0	7	1	1
1	1	1	1	1	9	5	1	0	0	2	1	1
1	1	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	7	4	5	0	0	2	1	1
1	0	1	1	1	7	4	1	0	0	3	1	1
1	1	1	1	1	8	1	400	0	0	1	1	1
1	0	1	1	1	16	6	1	1	0	3	0	1
1	0	1	1	1	9	3	19	0	0	1	1	1
1	1	1	1	1	7	3	6	1	0	1	0	1
1	0	1	1	1	7	3	24	0	0	1	1	1
1	0	1	1	1	11	5	41	0	0	2	1	1
0	1	0	0	1	6	1	10	0	0	2	1	1
1	0	1	1	1	8	3	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	1	1	1	1	9	3	1	0	0	3	1	1
0	1	1	0	1	11	8	1	1	0	5	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	0	1	1	1	8	8	3	0	1	3	1	0
1	0	1	1	1	7	4	1	0	0	2	1	1
0	0	1	1	0	7	1	1	0	0	2	1	1
1	1	1	1	1	6	4	9	2	0	1	0	1
1	1	1	1	1	11	7	2	0	0	5	1	1
0	1	0	0	0	9	4	6	0	0	2	1	1
1	1	1	1	1	8	4	1	1	0	1	0	1
0	1	1	0	0	8	3	10	0	1	1	1	0
0	1	0	1	0	6	3	1	0	0	2	1	1
0	1	1	0	1	13	9	10	1	0	7	0	1
1	0	1	1	1	7	3	2	0	0	2	1	1
0	0	1	0	1	7	3	1	0	0	1	1	1
1	1	1	1	1	8	6	8	0	2	2	1	0
0	1	0	1	0	10	4	1	0	0	2	1	1
0	1	1	0	1	8	4	15	0	0	4	1	1
1	0	1	1	1	7	4	5	0	0	2	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
0	0	0	0	1	7	1	1	0	0	1	1	1
1	0	1	1	1	8	4	2	0	0	2	1	1
1	0	1	1	1	6	3	1	0	1	2	1	0
1	1	1	1	1	8	3	1	1	0	1	0	1
0	2	1	0	0	10	7	6	0	0	1	1	1
0	0	1	0	0	8	6	2	0	1	3	1	0
1	0	1	1	1	9	5	2	0	0	2	1	1
1	1	1	1	1	6	3	1	0	0	2	1	1
0	1	0	0	1	9	3	2	0	0	2	1	1
1	0	1	1	1	6	2	100	0	0	1	1	1
1	0	1	1	1	7	3	9	0	0	1	1	1
1	2	1	1	1	7	6	32	2	1	1	0	0
0	0	0	0	0	7	2	1	0	0	4	1	1
1	0	1	1	1	8	5	1	0	1	3	1	0
1	0	1	1	1	5	3	1	0	0	2	1	1
0	1	1	0	0	7	3	10	0	2	1	1	0
0	1	1	0	1	8	4	65	2	0	4	0	1
0	0	1	1	0	5	4	23	0	0	2	1	1
0	0	1	0	0	11	3	4	2	0	1	0	1
1	0	1	1	1	10	6	1	0	1	3	1	0
1	0	1	1	1	5	2	6	1	0	1	0	1
1	0	1	1	1	11	7	1	0	0	4	1	1
0	0	1	1	0	6	3	1	0	0	2	1	1
1	0	1	1	1	9	3	1	0	0	2	1	1
1	1	1	1	1	12	9	1	0	0	4	1	1
1	0	1	1	1	6	3	24	0	0	1	1	1
1	1	1	1	1	7	2	5	0	0	1	1	1
1	0	1	1	1	6	5	13	0	0	2	1	1
1	0	1	1	1	7	4	9	0	0	2	1	1
0	1	1	1	0	9	6	2305	0	0	3	1	1
1	0	1	1	1	11	4	6	0	0	2	1	1
0	0	1	0	0	7	7	6	0	2	2	1	0
0	1	1	1	0	8	5	66	0	0	2	1	1
1	0	1	1	1	6	5	1	0	0	2	1	1
1	1	1	1	1	11	3	35	1	0	1	0	1
0	1	0	0	0	4	2	2	0	0	1	1	1
0	0	1	0	0	9	5	9	0	1	1	1	0
1	0	1	1	1	7	3	53	0	0	2	1	1
1	0	1	1	1	7	4	2	0	0	2	1	1
0	0	1	1	0	7	4	1	0	0	2	1	1
1	0	1	1	1	9	7	2	0	0	4	1	1
0	1	1	0	1	9	5	18	0	0	4	1	1
1	0	1	1	1	10	5	1	0	0	2	1	1
1	0	1	1	1	8	2	1391	0	0	1	1	1
0	1	1	0	0	10	6	134	2	0	5	0	1
1	0	1	1	1	5	2	4	0	0	1	1	1
0	0	1	1	0	7	6	1	0	0	3	1	1
1	1	1	1	1	8	2	35	0	0	1	1	1
1	0	1	1	1	8	4	85	1	0	2	0	1
1	1	1	1	1	6	3	50	2	0	1	0	1
1	1	1	1	1	15	9	1	0	0	7	1	1
1	0	1	1	1	7	3	3	2	0	1	0	1
0	0	1	1	0	4	2	10	0	0	1	1	1
1	0	1	1	1	5	3	788	0	0	1	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	7	7	11	1	0	3	0	1
1	0	1	1	1	8	4	3	0	0	2	1	1
1	0	1	1	1	9	2	1	0	0	1	1	1
1	1	1	1	1	6	4	1	1	0	1	0	1
1	1	1	1	1	9	4	6	0	0	2	1	1
0	2	1	0	0	9	7	44	3	3	1	0	0
1	1	1	1	1	9	4	30	1	0	1	0	1
1	0	1	1	1	7	2	2	0	0	1	1	1
1	1	1	1	1	13	6	2	0	0	5	1	1
1	0	1	1	1	8	5	43	0	0	2	1	1
0	0	0	0	1	7	1	1	0	0	1	1	1
1	0	1	1	1	14	9	5	0	0	6	1	1
0	1	0	1	0	9	6	1	0	0	4	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	10	3	1	0	0	4	1	1
1	0	1	1	1	8	3	11	0	0	1	1	1
1	1	1	1	1	6	3	14	0	0	3	1	1
1	0	1	1	1	10	3	9	0	0	2	1	1
1	0	1	1	1	8	4	6	0	0	2	1	1
1	0	1	1	1	7	4	3	0	0	2	1	1
0	1	1	1	0	11	8	1	0	1	5	1	0
1	0	1	1	1	5	3	1	0	0	1	1	1
1	0	1	1	1	7	4	1	0	1	2	1	0
1	0	1	1	1	10	8	1	0	0	5	1	1
0	1	1	0	0	11	7	22	5	2	5	0	0
1	0	1	1	1	9	4	1	0	0	3	1	1
0	1	1	0	1	13	7	2789	1	0	6	0	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	1	1	1	1	6	2	1	0	0	1	1	1
0	1	1	1	0	9	6	1	0	0	2	1	1
0	1	1	0	0	9	4	10	0	3	1	1	0
1	1	1	1	1	8	3	4	1	0	1	0	1
1	1	1	1	1	9	5	2	0	0	2	1	1
1	0	1	1	1	4	3	8	0	1	1	1	0
1	0	1	1	1	9	5	423	0	0	2	1	1
0	1	1	0	0	16	10	1	0	0	9	1	1
1	0	1	1	1	6	2	1	0	0	1	1	1
1	0	1	1	1	8	5	2	0	0	2	1	1
1	0	1	1	1	5	1	2	0	0	1	1	1
1	0	1	1	1	8	5	1	0	0	2	1	1
1	0	1	1	1	12	8	1	0	0	4	1	1
0	0	1	1	0	6	4	25	0	0	2	1	1
0	1	1	1	0	8	5	1	0	0	2	1	1
1	1	1	1	1	8	4	8	0	0	2	1	1
0	1	1	1	0	7	4	1000	1	0	1	0	1
1	1	1	1	1	13	6	6	0	0	2	1	1
1	0	1	1	1	4	3	25	0	0	1	1	1
1	1	1	1	1	4	3	2535	1	0	1	0	1
1	0	1	1	1	9	11	1	0	0	5	1	1
1	0	1	1	1	7	3	24	0	0	1	1	1
1	0	1	1	1	8	4	1	0	0	2	1	1
1	0	1	1	1	7	2	17	0	0	1	1	1
0	1	0	0	1	8	3	29	0	0	2	1	1
1	0	1	1	1	6	4	1	0	0	2	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
0	1	1	0	1	12	10	462	2	0	9	0	1
1	1	1	1	1	8	4	410	0	0	2	1	1
1	0	1	1	1	4	2	1	0	0	2	1	1
1	0	1	1	1	10	10	1	0	0	5	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
0	1	1	0	0	14	7	32	0	0	7	1	1
1	1	1	1	1	7	4	384	1	0	1	0	1
1	0	1	1	1	9	6	1	0	0	3	1	1
1	0	1	1	1	7	5	1	0	1	2	1	0
1	1	1	1	1	10	6	7	1	0	2	0	1
1	0	1	1	1	11	6	35	0	0	3	1	1
0	0	1	1	0	11	7	1	0	1	4	1	0
0	0	1	0	0	8	2	25	0	2	1	1	0
1	0	1	1	1	6	5	1	0	0	2	1	1
1	0	1	1	1	6	4	2	0	0	2	1	1
1	1	1	1	1	9	4	1	0	0	3	1	1
1	0	1	1	1	7	3	1	0	0	2	1	1
1	0	1	1	1	10	5	1	0	0	2	1	1
0	1	1	0	1	13	9	140	7	0	7	0	1
0	1	1	1	0	8	3	25	2	0	1	0	1
0	1	1	1	0	8	5	215	0	0	2	1	1
0	1	0	0	1	12	4	2	0	0	3	1	1
1	0	1	1	1	7	4	1	0	0	2	1	1
1	1	1	1	1	10	6	1	0	0	5	1	1
1	1	1	1	1	9	6	1	0	0	3	1	1
1	0	1	1	1	11	2	15	0	0	1	1	1
1	0	1	1	1	7	5	1	0	0	2	1	1
0	0	1	0	0	9	4	43	2	3	1	0	0
1	1	1	1	1	15	11	2	0	0	5	1	1
1	0	1	1	1	5	6	1	0	0	2	1	1
1	1	1	1	1	10	6	1	0	0	2	1	1
0	0	1	1	0	8	4	1	0	0	3	1	1
1	0	1	1	1	9	2	1	0	0	1	1	1
1	1	1	1	1	8	10	1	0	0	4	1	1
1	0	1	1	1	8	2	1	0	0	1	1	1
0	0	1	1	0	8	5	1	0	0	3	1	1
0	1	1	0	0	9	5	27	0	1	2	1	0
1	0	1	1	1	9	8	2	0	0	4	1	1
1	0	1	1	1	13	8	1	0	0	6	1	1
1	0	1	1	1	7	2	1	0	0	2	1	1
1	0	1	1	1	7	4	127	0	0	2	1	1
